X,X35p.u_35r.u_b,X35p.u_30r.u_b,X35p.u_25r.u_b,X35p.u_20r.u_b,X35p.u_15r.u_b,X35p.u_10r.u_b,X35p.u_05r.u_b,X30p.u_35r.u_b,X30p.u_30r.u_b,X30p.u_25r.u_b,X30p.u_20r.u_b,X30p.u_15r.u_b,X30p.u_10r.u_b,X30p.u_05r.u_b,X25p.u_35r.u_b,X25p.u_30r.u_b,X25p.u_25r.u_b,X25p.u_20r.u_b,X25p.u_15r.u_b,X25p.u_10r.u_b,X25p.u_05r.u_b,X20p.u_35r.u_b,X20p.u_30r.u_b,X20p.u_25r.u_b,X20p.u_20r.u_b,X20p.u_15r.u_b,X20p.u_10r.u_b,X20p.u_05r.u_b,X15p.u_35r.u_b,X15p.u_30r.u_b,X15p.u_25r.u_b,X15p.u_20r.u_b,X15p.u_15r.u_b,X15p.u_10r.u_b,X15p.u_05r.u_b,X10p.u_35r.u_b,X10p.u_30r.u_b,X10p.u_25r.u_b,X10p.u_20r.u_b,X10p.u_15r.u_b,X10p.u_10r.u_b,X10p.u_05r.u_b,X05p.u_35r.u_b,X05p.u_30r.u_b,X05p.u_25r.u_b,X05p.u_20r.u_b,X05p.u_15r.u_b,X05p.u_10r.u_b,X05p.u_05r.u_b,X35p.u_35r.d_b,X35p.u_30r.d_b,X35p.u_25r.d_b,X35p.u_20r.d_b,X35p.u_15r.d_b,X35p.u_10r.d_b,X35p.u_05r.d_b,X30p.u_35r.d_b,X30p.u_30r.d_b,X30p.u_25r.d_b,X30p.u_20r.d_b,X30p.u_15r.d_b,X30p.u_10r.d_b,X30p.u_05r.d_b,X25p.u_35r.d_b,X25p.u_30r.d_b,X25p.u_25r.d_b,X25p.u_20r.d_b,X25p.u_15r.d_b,X25p.u_10r.d_b,X25p.u_05r.d_b,X20p.u_35r.d_b,X20p.u_30r.d_b,X20p.u_25r.d_b,X20p.u_20r.d_b,X20p.u_15r.d_b,X20p.u_10r.d_b,X20p.u_05r.d_b,X15p.u_35r.d_b,X15p.u_30r.d_b,X15p.u_25r.d_b,X15p.u_20r.d_b,X15p.u_15r.d_b,X15p.u_10r.d_b,X15p.u_05r.d_b,X10p.u_35r.d_b,X10p.u_30r.d_b,X10p.u_25r.d_b,X10p.u_20r.d_b,X10p.u_15r.d_b,X10p.u_10r.d_b,X10p.u_05r.d_b,X05p.u_35r.d_b,X05p.u_30r.d_b,X05p.u_25r.d_b,X05p.u_20r.d_b,X05p.u_15r.d_b,X05p.u_10r.d_b,X05p.u_05r.d_b,p.nc_35r.d_b,p.nc_30r.d_b,p.nc_25r.d_b,p.nc_20r.d_b,p.nc_15r.d_b,p.nc_10r.d_b,p.nc_05r.d_b,p.nc_35r.u_b,p.nc_30r.u_b,p.nc_25r.u_b,p.nc_20r.u_b,p.nc_15r.u_b,p.nc_10r.u_b,p.nc_05r.u_b,X35p.u_r.nc_b,X30p.u_r.nc_b,X25p.u_r.nc_b,X20p.u_r.nc_b,X15p.u_r.nc_b,X10p.u_r.nc_b,X05p.u_r.nc_b,reg_dem,who_vote,who_vote_other,fav_biden,fav_bernie,fav_warren,fav_bloomberg,fav_gabbard,fav_klobuchar,fav_buttigieg,Q53,stim_divide_ppl,stim_divide_corp,school_close,UBI,consid_econ,medicare,stud_debt,trump_overall,trump_covid,emp1,emp2,poor_anger,poor_disgust,poor_comp,poor_envy,rich_anger,rich_disgust,rich_comp,rich_envy,open_why_vote,Q256,sdo1,sdo2,sdo3,sdo4,sdo5,sdo6,attn,sdo7,sdo8,sdo9,sdo10,sdo11,sdo12,sdo13,sdo14,sdo15,sdo16,gender,age,ethnicity,income,ideology,soc_iss,econ_iss,partyid,partyid_force,strong_dem,strong_rep,Q63,Q65,ses_ladder,party,repub,pte,cte,ptae,ctae,sdo,ptez,ctez,ptaez,ctaez,sdoz,pid,poor_angerz,poor_disgustz,poor_compz,poor_envyz,rich_angerz,rich_disgustz,rich_compz,rich_envyz,trump_overallz,trump_covidz,t1_weight,t1_weightz,t2_weight,t2_weightz,t3_weight,t3_weightz,t4_weight,t4_weightz,money_burning,money_burningz,free_rich,free_richz,bern_min_bid,bern_min_bidz
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8,19,4,6,5,4,1,1,1,1,70,30,1,1,0,1,0,7,7,5,5,1,1,4,1,2,2,1,3,I was thinking about income inequality and how the rich just keep getting richer and the poor keep getting poorer so that was what I was considering during the activity,1,6,2,5,5,1,2,2,2,2,2,4,1,2,1,2,1,1,2,25,4,5,6,7,6,3,NA,NA,6,1,1,6,Rep,1,4.5,6.25,2.25,6.75,2.4375,0.720312747,0.611354487,-0.670042141,0.908269389,-0.344856208,386,-0.617105696,-0.613834812,0.237816864,-0.547747684,-0.279746596,-0.304273452,-0.826843852,0.314518858,1.240567017,1.208683621,0.047619048,-1.085682113,0,-2.632430451,1,0.780281204,1,1.054518834,0.857142857,1.444795221,0,-0.663472675,2,0.605525682
408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,6,7,2,1,5,3,1,100,0,1,0,1,0,0,1,1,3,2,1,1,3,1,1,1,1,1,"I don't know the exact numbers but if the richest people make 200k and the poorest people make 20k, then a policy that decreases the rich's income by 10% and increases the poor's income by 10% means you're taking 20k from a rich person, giving 2k to a poor person, and just burning the remaining 18k. Obviously a stupid policy. Without knowing exact income distributions, even if simple redistribution was the only goal, it would have to be at least 5x an increase in poor income to justify x reduction in rich income to even meet the minimum bar of simply moving money from one person to another.",1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,2,1,42,1,13,2,1,3,1,NA,44,NA,1,1,3,Dem,0,1,5.5,1,6.75,1.4375,-1.139607638,0.008060885,-1.34549934,0.908269389,-1.109813647,387,-0.617105696,-0.613834812,-0.622680797,-0.547747684,-0.994990595,-0.99954564,-0.826843852,-1.223853175,-1.348442409,-1.371180361,1,1.198442705,1,0.644609658,0.19047619,-1.527907468,0,-1.369656795,0,-0.767713587,1,2.054307987,4,1.426368915
409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8,NA,1,1,1,1,1,1,1,1,70,30,1,0,1,0,1,6,6,5,5,1,1,5,1,1,1,1,5,well the gap between rich and poor is so large.  I wanted the poor to get more but at the same time didn't think it was fair that the rich lose a lot.  So for the most part I just wanted the gap to be smaller and not disappear entirely.,1,1,1,1,1,1,1,2,1,1,1,7,1,1,1,1,1,1,2,58,1,13,6,6,6,3,NA,NA,5,1,1,5,Rep,1,1,7,2.5,7,1.375,-1.139607638,1.214648088,-0.534950701,1.104227373,-1.157623487,388,-0.617105696,-0.613834812,1.098314526,-0.547747684,-0.994990595,-0.99954564,-0.826843852,1.852890892,0.809065446,0.77870629,0.095238095,-0.971475872,1,0.644609658,0.666666667,-0.170149426,0.19047619,-0.907909056,0.428571429,0.338540817,0,-0.663472675,0,-0.21531755
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8,13,1,1,1,1,1,1,1,1,75,25,1,1,1,1,0,6,6,5,5,1,1,5,1,1,1,1,3,"I was looking to see which policies had a significant impact on improving the financial position of the poor - regardless of the effect on the wealthy.  If the improvement in the wealth of the poor was generally 10% improvement or more, I was in favor - regardless of the effect on the wealthy.",1,1,1,4,3,2,5,2,2,3,2,4,3,2,1,2,1,2,1,73,1,4,6,6,6,3,NA,NA,5,1,1,6,Rep,1,2.25,5,2.75,6.5,2.375,-0.475350358,-0.394134849,-0.399859262,0.712311405,-0.392666048,389,-0.617105696,-0.613834812,1.098314526,-0.547747684,-0.994990595,-0.99954564,-0.826843852,0.314518858,0.809065446,0.77870629,0.476190476,-0.057825945,0.952380952,0.488560129,1,0.780281204,0.761904762,0.47733416,0,-0.767713587,0,-0.663472675,0,-0.21531755
411,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,NA,3,4,2,7,2,2,2,1,50,50,1,1,0,0,0,6,7,4,4,1,1,4,1,1,1,1,1,"I considered a few thing. If you lowered the income of wealthy, that would mean less job creation for people who don't, or can't run a business. I also thought about that if the not so wealthy got more money, they are more than likely (90% sure) they will put it back into the economy by buying more stuff, in turn helping in create more jobs as well.",1,2,2,2,1,2,2,2,2,2,2,7,6,2,2,1,2,2,1,39,1,3,4,4,5,2,2,NA,4,1,1,6,Rep,1,1.75,6,4.25,6.25,2.4375,-0.74105327,0.410256619,0.410689377,0.516353421,-0.344856208,390,-0.617105696,-0.613834812,0.237816864,-0.547747684,-0.994990595,-0.99954564,-0.826843852,-1.223853175,0.809065446,1.208683621,1,1.198442705,0.952380952,0.488560129,0.238095238,-1.392131663,0,-1.369656795,0,-0.767713587,0,-0.663472675,1,0.195104066
412,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8,22,1,1,1,1,1,1,1,1,85,15,1,1,1,0,0,7,7,5,5,1,1,3,1,2,1,1,2,"Does it support the poor, or does it support the rich. I was saying yes for anything that helped the poor.",1,4,4,6,5,1,1,2,1,1,1,1,1,1,1,1,1,1,2,23,1,2,4,4,4,3,NA,NA,5,1,1,8,Rep,1,4.75,7,1,7,1.9375,0.853164203,1.214648088,-1.34549934,1.104227373,-0.727334928,391,-0.617105696,-0.613834812,-0.622680797,-0.547747684,-0.279746596,-0.99954564,-0.826843852,-0.454667158,1.240567017,1.208683621,0,-1.199888354,1,0.644609658,1,0.780281204,1,1.054518834,0,-0.767713587,0,-0.663472675,0,-0.21531755
413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,4,1,1,1,2,2,1,1,60,40,1,0,0,0,0,6,4,4,4,1,2,4,1,1,1,4,2,"My vote for ""yes"" or ""no"" was based on whether or not it would affect the rich. The rich are the ones keeping the economy going. The poor do not invest in the stock market. The poor do not own companies that employ people. The poor are just that, poor. The poor have the opportunity to become rich in this country. This has been proven over and over again. Viewing the poor as a class hurts them in the long run.",1,1,1,1,1,2,2,2,1,1,6,7,7,7,1,7,3,7,2,35,1,5,7,7,7,3,NA,NA,7,1,1,5,Rep,1,1,6.5,6.75,3.5,3.4375,-1.139607638,0.812452354,1.761603775,-1.6391844,0.420101231,392,-0.617105696,0.284182783,0.237816864,-0.547747684,-0.994990595,-0.99954564,1.519739,-0.454667158,0.809065446,-0.08124837,1,1.198442705,1,0.644609658,0,-2.071010685,0,-1.369656795,0,-0.767713587,1,2.054307987,-3,-1.446582399
414,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,7,NA,3,2,2,3,3,4,4,1,40,60,0,1,0,0,0,4,5,3,3,1,1,4,1,1,1,3,2,"I was thinking about helping the poor increase their income, but without significantly increasing the gap between poor and rich.",1,1,4,3,2,3,3,2,3,5,3,3,5,4,2,3,2,4,2,65,1,2,5,5,5,3,NA,NA,4,1,1,7,Rep,1,2.5,4.5,3.75,5.25,3.125,-0.342498901,-0.796330584,0.140506497,-0.267478514,0.181052031,393,-0.617105696,-0.613834812,0.237816864,-0.547747684,-0.994990595,-0.99954564,0.737544716,-0.454667158,-0.053937696,0.34872896,0,-1.199888354,1,0.644609658,1,0.780281204,1,1.054518834,1,1.813546689,0,-0.663472675,-1,-0.625739166
415,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,NA,6,4,1,1,1,1,1,1,40,60,1,1,1,1,1,6,6,5,5,1,1,5,1,2,3,2,1,"I wanted to favor policies which narrowed the gap between the wealthy americans and the poor americans. We can and should have different classes of people - but, the gap should not remain so significant that those who are poor have no hope of doing any better for themselves.",1,1,2,5,1,2,2,2,2,5,2,2,3,3,1,2,1,2,2,48,1,4,6,7,6,3,NA,NA,6,1,1,7,Rep,1,2.25,5.25,2.5,6.5,2.25,-0.475350358,-0.193036982,-0.534950701,0.712311405,-0.488285728,394,-0.617105696,-0.613834812,1.098314526,-0.547747684,-0.279746596,0.390998736,-0.044649568,-1.223853175,0.809065446,0.77870629,0,-1.199888354,0.571428571,-0.759836103,0.952380952,0.6445054,0.523809524,-0.099850513,0,-0.767713587,0,-0.663472675,-2,-1.036160783
416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,4,2,1,4,2,4,4,1,33,67,1,0,0,0,0,5,6,4,4,1,1,3,1,1,1,3,1,"There are long term effects of such policies that need to be taken into account. It isn't just ""take from the rich and give to the poor"" and everybody lives happily ever after. I think many people think that way unfortunately. If we enact a policy that raises taxes on the top 20%, there are repercussions for that policy down the road that need to be factored in to that decision. Jobs will likely be lost. Is it worth more people earning zero income to help the rest earn a little bit more? I'm not saying it isn't, but it's something that needs to be considered that most people don't think about. Many times the jobs that the rich create are not even direct employees of their businesses. Let's say they ""squander"" their fortune on vacation homes, yachts and expensive dinners. Well, who builds those homes and yachts? Who works in the kitchens of those restaurants and waits on the guests and busses the tables and food runs? So to answer your question more directly, the only time I voted for a policy that raised taxes on the top 20% is if the bottom 20% received twice as much (percentage wise). One also needs to remember that a certain percent from the top 20% is worth a lot more in real dollars than the same percent from the bottom 20%, so I was unsure if that was taken into account in your questioning. For example if the question was decreasing the rich's wealth by 10% and increasing the poor's wealth by 10%, does that mean all the money from the rich is going to the poor? Because that would be a lot more than a 10% increase.",1,1,1,1,1,1,1,2,1,1,5,7,5,5,2,2,3,1,1,49,1,7,4,2,6,2,1,45,NA,1,1,5,Dem,0,1,7,5.5,6,2.375,-1.139607638,1.214648088,1.086146576,0.320395438,-0.392666048,395,-0.617105696,-0.613834812,-0.622680797,-0.547747684,-0.994990595,-0.99954564,0.737544716,-1.223853175,0.377563875,0.77870629,1,1.198442705,1,0.644609658,0.571428571,-0.441701034,0,-1.369656795,0,-0.767713587,1,2.054307987,-2,-1.036160783
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,NA,4,5,6,4,5,5,4,1,70,30,1,1,1,1,0,6,6,4,4,4,3,3,3,4,4,4,3,"Suppose that, as the social planner, you do not have any personal ... Given the voters' expressed opinions, which candidate should win the election? ... If there were only two candidates to choose from, there is a very ... For instance, in the above election scenario, there are no majority ",1,6,5,5,6,3,3,2,3,4,5,6,5,5,3,3,3,3,2,25,1,1,2,2,2,1,NA,45,NA,1,1,3,Dem,0,5.5,4.75,5.25,5,4.25,1.251718571,-0.595232717,0.951055136,-0.463436497,1.04162915,396,1.882963534,1.182200378,-0.622680797,1.083399993,1.150741403,1.086270923,1.519739,0.314518858,0.809065446,0.77870629,1,1.198442705,1,0.644609658,0,-2.071010685,0,-1.369656795,0,-0.767713587,0.571428571,0.889544846,1,0.195104066
418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,5,5,5,5,4,6,4,1,50,50,1,1,0,1,0,6,7,4,5,3,4,5,4,3,5,5,4,yes,1,5,6,7,5,1,3,2,2,1,6,5,6,5,2,3,2,1,2,34,2,6,7,6,5,3,NA,NA,6,1,1,2,Rep,1,5.75,6.25,5.5,6,3.75,1.384570027,0.611354487,1.086146576,0.320395438,0.65915043,397,1.049607124,2.080217973,1.098314526,1.898973832,0.435497403,1.781543111,2.301933284,1.083704875,0.809065446,1.208683621,1,1.198442705,1,0.644609658,0,-2.071010685,0,-1.369656795,0,-0.767713587,0,-0.663472675,0,-0.21531755
419,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,3,NA,2,2,1,3,6,3,4,1,80,20,1,0,1,1,0,6,5,4,4,2,3,4,1,4,4,1,4,"there is too much of a 'spread' between the rich and the poor in this country ;  we need an economic policy to redistribute wealth to allow people a living wage ( food, housing, clothing), vs the status quo.",1,5,5,5,2,2,2,2,3,3,3,6,4,5,2,3,2,4,1,56,1,8,5,5,5,3,NA,NA,4,1,1,5,Rep,1,4.25,5.5,4.5,5.25,3.5,0.587461291,0.008060885,0.545780817,-0.267478514,0.46791107,398,0.216250714,1.182200378,0.237816864,-0.547747684,1.150741403,1.086270923,-0.826843852,1.083704875,0.809065446,0.34872896,0.047619048,-1.085682113,0.333333333,-1.540083748,1,0.780281204,1,1.054518834,0.857142857,1.444795221,0,-0.663472675,0,-0.21531755
420,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,NA,6,5,6,3,5,5,5,1,80,20,0,1,1,1,0,2,2,4,4,1,1,4,1,2,2,3,3,"In general, I would vote yes on a policy that increases the wealth of the poor without punishing the rich by decreasing their income by more than 5% or rewarding them by increasing their income by more than 10% above a concurrent increase for the poor.",1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,39,1,2,5,3,5,3,NA,NA,2,1,1,8,Rep,1,1,7,1.75,6.75,1.25,-1.139607638,1.214648088,-0.940225021,0.908269389,-1.253243167,399,-0.617105696,-0.613834812,0.237816864,-0.547747684,-0.279746596,-0.304273452,0.737544716,0.314518858,-0.916940838,-0.941203031,0.047619048,-1.085682113,0.904761905,0.3325106,0.19047619,-1.527907468,0,-1.369656795,0,-0.767713587,0,-0.663472675,-1,-0.625739166
421,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,8,19,4,4,4,4,4,4,4,1,50,50,1,1,1,0,1,4,4,3,4,4,3,3,3,3,3,3,3,What would happen in a long term affect,1,5,5,5,4,3,4,2,4,4,4,4,4,4,4,4,4,4,1,27,1,3,3,3,3,3,NA,NA,5,1,1,8,Rep,1,4.75,4.25,4,4,4.125,0.853164203,-0.997428451,0.275597937,-1.247268433,0.94600947,400,1.882963534,1.182200378,-0.622680797,1.083399993,0.435497403,0.390998736,0.737544716,0.314518858,-0.053937696,-0.08124837,0.428571429,-0.172032186,1,0.644609658,0.952380952,0.6445054,0.904761905,0.823644964,0.857142857,1.444795221,0.714285714,1.277799227,0,-0.21531755
422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,NA,4,4,6,5,5,3,4,1,50,50,1,1,1,1,1,6,6,4,4,3,2,2,2,3,2,2,2,yes,1,6,5,6,5,2,3,2,3,4,3,4,5,5,4,3,5,3,2,32,2,5,5,5,5,3,NA,NA,7,1,1,2,Rep,1,5.5,5,4.25,4.25,4.125,1.251718571,-0.394134849,0.410689377,-1.051310449,0.94600947,401,1.049607124,0.284182783,-1.483178459,0.267826155,0.435497403,-0.304273452,-0.044649568,-0.454667158,0.809065446,0.77870629,0.619047619,0.284792778,0.904761905,0.3325106,0.047619048,-1.93523488,0.047619048,-1.25421986,0,-0.767713587,0,-0.663472675,0,-0.21531755
423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,1,1,1,1,1,1,70,30,1,0,1,0,1,7,7,2,3,1,1,2,1,1,1,2,4,Does it benefit each group,1,2,2,1,1,6,6,2,2,4,4,3,5,6,4,5,3,6,1,46,1,5,6,6,7,3,NA,NA,7,1,1,4,Rep,1,1.5,3.5,4.5,3.5,3.75,-0.873904726,-1.600722052,0.545780817,-1.6391844,0.65915043,402,-0.617105696,-0.613834812,-1.483178459,-0.547747684,-0.994990595,-0.99954564,-0.044649568,1.083704875,1.240567017,1.208683621,1,1.198442705,1,0.644609658,0,-2.071010685,0,-1.369656795,0,-0.767713587,0,-0.663472675,0,-0.21531755
424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,8,4,1,1,1,1,2,2,1,1,50,50,1,1,0,0,0,7,7,4,4,3,3,4,2,1,2,2,1,"I voted yes if both the poor and the rich succeeded and got an increase in wealth. No matter what percentage it was. I wanted to see both groups the rich and poor do good from the economic policy. The poor will be more successful, and the rich can open more jobs for people to work.",1,4,6,7,5,2,5,2,4,5,7,3,7,7,3,4,4,6,1,35,1,10,6,6,6,3,NA,NA,7,1,1,4,Rep,1,5.5,4,6,3.75,4.9375,1.251718571,-1.198526318,1.356329455,-1.443226416,1.567537389,403,1.049607124,1.182200378,0.237816864,0.267826155,-0.994990595,-0.304273452,-0.044649568,-1.223853175,1.240567017,1.208683621,1,1.198442705,1,0.644609658,0.047619048,-1.93523488,0,-1.369656795,0,-0.767713587,0.714285714,1.277799227,0,-0.21531755
